id	parsley_rods	pinch_of_sweet_paprika	pinches_of_mill_pepper	prince_of_brittany_cauliflower	potatoes	pinches_of_salt_or_fine_salt	pinches_of_pepper	pinch_of_salt_or_fine_salt	pinches_of_espelette_pepper	pray_or_pray_where	pepper	packet_of_saffron	peppers__hakri_	piece_of_sugar	potato	porcini_mushrooms	patisson	pink_garlic_clove	pinch_of_pepper	pork_cheeks	parsley	peppers	poultry	parsley_bouquet	persil_platal_branches	parsillade_in_parsley_powder__garlic__dried_tomatoes	plain_flour	pack_of_brick_sheets_or_pastilla	pasta_handles	potatoes_cooked_with_water_and_cut_into	pinch_of_soft_peppers	pinch_of_salt	pinch_of_cinnamon	poultry_broth	potatoes_cut_into_small_cubes	pumpkin	pieces_of_ugly_hard	pinch_of_ground_pepper	pounded_garlic_cloves	poultry_cube_broths	piece_of_ginger	piece_of_galangal_root	pack_of_soy_vermicelli	pinch_of_cumin	pink_grapefruit	percent_	pressed_grapefruit	pretty_spikes	pieces	peaches	pommes_pink_lady	pineapple	pears	primer_like_flowers	pinch_of_cardamom__optional_	pinch_of_nutmeg	percent__dark_chocolate	percent__thick_cream	packet_of_dry_yeast	pinches_of_fleur_de_sel	pineapple_in_boxes	percent__gluten_free_dark_chocolate	pack_of_tapered_almonds	puff_pastry	pistou	packet_of_smoked_eel_nets__vacuum_fishing_radius_	parmesan	pink_berries	pinch_of_grated_nutmeg	peas	pancetta_slices	piece_of_fresh_parmesan	pea_puree	percent__uht_fluide	pm_sell	powder_cocoa	percent__mg	percent__fat	pink_reims_cookies	pinca__e_by_sel	pinch_of_vanilla__or_the_grains_of_a_pod_	pinch_of_vanilla_fleur_de_sel	pinch_of_powdered_ginger	powdered_milk	percent__mg_	plate_sponge_cakes	parchment_paper	part_cake	percent__cocoa	percent__cocoa_dark_chocolate	powder_or_caster_sugar_sugar	percent__cocoa_coverage_chocolate	percent_mg_minimum_	passion_fruit	passoa_coulis_	pineapple_box	pineapple_box_st_mamet	pieces_of_sugar	pots_of_natural_yogurt_or_vanilla_yogurt	pot_of_oil_yogurt	pot_of_sugar_yogurt	pineapple_box_in_slice	pinch_of_fleur_de_sel	pot_of_plain_yogurt_yogurt__which_you_will_rinse_and_dry_once_empty_to_weigh_the_flour_and_sugar_	poppy_seeds_for_the_decor	percent__velvety_yogurt	pea	pinches_of_powdered_sugar	paddy	pinches_of_salt	pinch_of_chili_powder	pinch_pinches	pomme_granny_smith	pommes_granny_smith	parmesan_shavings_handles	peeled_tomatoes	pinch_of_chopped_garlic	pinches_of_four_spices	pinch_pinch	potatoes_type_roseval	paprika	pinch_of_espelette_pepper	parsnip	packet_of_shortcrust_pastry_ready_to_spread_out	powdered_nutmeg	pear	potatoes_princess_amandine	puff_pastry_paste__all_ready_to_unroll_	pinches_of_nutmeg	provence_herbs	percent__mg_liquid_cream	pressed_in_juice	pralinehazelnut_spread	pastry	pommes_boskoop	puff_pastry_or_broken	point_of_a_powdered_vanilla_knife	plate_permil	packet_of_smoked_bacon	potatoes__large_	peeled_and_seeded_tomatoes_cut_into_dice	pinch_of_sodium_bicarbonate	percent__	pounded_garlic_clove	pieces_of_pork_spine	parsley__tail_	peeled_carrots	peeled_carrots_and_cut_into_small_dice	peeled_and_cut_zucchini	pinch_of_powdered_nutmeg	packet_of_grated_cheese__emmental_	packet_of_strasbourg_sausages	pork_sausages	preserves_of_tomato_crushed	pinches_of_cinnamon	pimenton__espelette_pepper	packet_of_udons__long_japanese_pasta_	poultry_broth_cube	pinch_of_sugar	pack_of_flat_rice_flour_noodles__in_asian_store_	peeled_baked_shrimp	paprika_s_shaved_teaspoon	pods_	pinches_of_each__saffron__turmeric_	pieces_of_mules	pralin_for_finish	pot_of_plain_yogurt__homemade_for_me_of_course_	pots_of_powdered_sugar	poultry_cube_broth	pink_grapefruits	peeled_avocado_and_removed_nucleus	peeled_raw_beets_peeled_and_cut_in_large_cubes	pink_grapefruits_of_florida	prawns	point_of_a_nutmeg_knife	percent__mie_harrys	provence_herb	pinches_of_lavender_flower	pinch_of_orange_powder_coloring_to_accentuate_the_color	pots_d_huile	pots_of_strawberry_yogurt	percent__fresh_cream	piece_of_white_or_black_chocolate_for_shavings	pinch_of_cardamom	pomme_type_granny_smith	plain_yogurt_pots__greek_yogurt_type_	pinch_of_ginger__powder_	pinch_of_rap_ée_nutmeg	pear_with_firm_flesh__ideally_a_cook_pear_	percent__or_more	pineapple_slices	pinch_of_baking_powder	pinch_of_sodium_bicarbonate_or_baking_powder	pecan_nuts	percent__cocoa_chocolate	prunes	packs_of_natural_gavottes	plain_yogurt	pinches_of_bpertegia_espelette_pepper	pinch_of_fine_salt	pure_butter_puff_pastry	potatoes_with_firm_flesh	purple_potatoes	potatoes_with_floury_flesh	pinch_of_sichuan_pepper_or_chinese_pepper	potatoes_with_firm_flesh__medium_	pinches_of_coarse_salt	portions_of_melted_cheese__type_the_laughing_cow_	pain	pain_ciabatta	portions_of_melted_cheese	pot_of_thick_cream	potato_rösti	pepper_sauce_or_other_as_you_wish_	paris_mushroom	pyramides_chavroux	parsley_boot	pat_of_butter	plain_tuna_boxes	piece_of_vanilla_pod	pineapple_slice	parmesan_pieces	per_slice__they_were_small_nets_	pinch_of_gu_érande_fleur_de_sel	parsley_handle	pinch_of_saffron	peeled_prawns	piece_of_roquefort_butterfly_red	pieces_of_pepper_artichokes	pinches_of_ginger_powder	pistachio_bread_bread	pack_of_reims_rose_cookies	poppy_syrup	pink_petal_petals	pack_of_boudoirs	praline	percent__dark_chocolate_pastilles	percent__cottage_cheese	pepper__cute_	percent__sweet_raspberry_puree	passion_fruit_sorbet_balls	pinches_of_saffron_powder	pink_lady_apples	percent__fresh_milk	pomme_grannysmith	pinch_of_black_pepper	pot_of_vanilla_yogurt__preferably_asana_brand__because_it_is_very_rich_in_calcium_	pear__preferably_red_	passion_fruits	pressed_orange	petit_ananas_victoria	percent__pure_jus	pistachio_balls	pepper_grains	people	peeled_and_minced_shallots	piece_large_langoustines	poi_v_red_esi	pm_pepper	pods	powder_ginger	pinch_of_long_pepper	pain_rassis	pistachio	poppy	parchment_paper__preferably_in_pre_cut_rectangles_	pins_or_iron_stems	pink_food_coloring__optional_	pink_powder_coloring	pastry_bag	preparation_of_the_choco_caf_é_ganache	praline_food_coloring	pinch_of_vanilla_powder	pistachio_diplomat_cream	pink_and_red_coloring	packets_of_dry_baker_s_yeast	pot_of_peanut_oil	peanut_butter	people_	pinch_of_vanilla	purple_basil_leaf_and_flower_decoration	pie_pan	pinch_of_paprika	pineapple_chips	pears__small__blackberries	pink_grapes	percent__pastry_chef	purple_asparagus	pancakes	parmesan_for_decoration__optional_	pinch_of_blonde_sesame_seeds	pinches_of_dried_tomatoes_powder	pickles	pears_in_syrup	pancake_dough	powder_coloring	pistachio_green_coloring_knife	peppermint_leaves	pinch_of_salt_salt	puff_pastry_already_spread_out	percent__minimum	pot_of_condensed_milk	pineapple_box_in_syrup	panel_bowl	pockets_of_b_échamel_sauce_elle__and__vire	pancakes__with_wheat_or_buckwheat_flour__depending_on_what_you_have_on_hand_	pancake_dough__	preparation_sachet__integables__for_my_buckwheat_pancakes	piece_of_palm_sugar	pinch_of_ginger	pinches_of_powder_pepper__choose_a_pepper_according_to_the_tolerance_of_each_	parsley_cup	pinches_of_grated_cheddar_or_other_cheese_of_your_choice	parsley__optional_	pickle	pizza_dough	portions_kiri	pesto	packet_of_plump__small_format_	pinch_of_peppers__depending_on_the_taste_	portion_of_fish_type_cod	paprika__optional_	pinched_salt	pepper__optional_	percent__too_huh_	pink_pomelo	peeled_raw_shrimps	pinch_of_soft_pepper	pressed_garlic_clove	pastry_circles_adapted_to_porcini_hats	pepper_mill_towers	peeled_shrimps	prune	pineapple_box_in_st_mamet_slices	pickles_onions	portion_pumpkin	peanut_oil	pot_of_natural_tomato_sauce	paprika_powder	petite_courgette	pinches_of_ginger	pinch_of_garlic	poultry_broth_capsule__maggi_poultry_broth_heart_	pinch_of_himalaya_salt	pinches_of_powdered_nutmeg	pinch_of_yellow_curry	portions_of_goat_boxes	pizza_sauce	pearl_sugar	pearl_sugar_or_chouquette_sugar	paris_mushrooms	parmesan_parmesan_in_chips_or_slices_thin_of_goat__sheep_volume	pink_or_red_radishes	pastis	pink_pepper	paprika_teaspoon	pieces_of_fairly_thick_julienne_fillet_without_edges	pinch_of_turmeric	pinch_of_bird_chili	poultry_background	pan_fried_vegetables	pinches_of_crystal_sugar	pot_of_mexican_salsa_old_el_paso	pepper_and_salt__to_taste	peppers__tabasco_	poppy_seeds	pinch_of_powdered_sugar	plaster	pinch_of_cumin_powder	povredu_moulin	pears__large_	percent__cream	pinch_of_cayenne_pepper_or_cayenne_pepper	parsley_handles	pancetta_slices_or_finely_cut_parma_ham	pinches_of_aromatic_herbs	pot_of_speculoos_dough_lotus	potatoes_of_your_choice	pinch_of_eighty	pink_radishes	pinch_of_jamaica_cayenne_pepper	pot_of_plain_yogurt	powder_cinnamon_or_vanilla_seeds	pinch_of_cinnamon_powder	packets_of_vanillin_sugar	pot_of_yaurt_maïzena	pistachio_flavor	pots_of_peanut_oil	percent__liquid_cream__a_small_brick_	plain_plain_yogurts	packets_of_haribo_candy__fries__smurfs__dragibus__chamallow___	prepare_a_shortbread	percent__cocoa__or_half_chocolate_dessert_	packet_of_white_almond_paste	packet_of_pink_pearl_almond_paste__hearts	plastic_sheet_or_silpat	pockets	pinch_of_baking_soda	pieces_of_brown_sugar	pieces_of_crystallized_roses_or_other_sets	packet_of_vanilla_sugar	powder_to_lift	per_groove_in_the_mold_	packets_of_vanilla_sugar	percent__minimum_	pod_of_salt	pineapple_ice_cream_balls	pinch_of_powdered_vanilla	pears_espelette_pepper	pinch_of_curry_powder	perfumes	pork_loin	percent__taste_emmental	purple_carrot	pinches_of_hazelnuts	poultry_broth_shelves	pears__small_	portions_of_laughing_cow	priest_pears_or_williams_or_conference	packet_of_spoon_cookies	preserves_apricot_mumps	percent__gold_coast	percent_mg_	percent__chocolate_tablet	packets_of_spoon_cookies	pinge_biscuits_packages	percent__fatty_cream	pineapple_box_in_slice__keep_the_juice_	pink_food_coloring	plaque_it_works_as_well_as_with_two	pink_powder_coloring_point	pistachios	powder_vanilla_knife_tip	perfect_for_meringue	percent__very_cold	pistachio_powder
1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	N_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
