id	puff_pastry	potatoes	poultry_broth_in_cube	pray_or_pray_where	pepper	pinches_of_cinnamon_powder	pinch_of_salt_or_fine_salt	piece	primers	pinches_of_salt_or_fine_salt	pinches_of_mill_pepper	pinches_of_espelette_pepper	pinch_of_fleur_de_sel	pinch_of_saffron_or_turmeric	pink_grapefruit	pink_radish	peeled_shrimps	pepaccio_de_bœuf	package_of_chinese_transparent_vermicelli	pomme_granny_smith	provence_herbs	poultry_cubes	praires	passion_fruits	pinches_of_cinnamon	percent_	pears	pears_lemon_juice	pieces_of_sugar	pinch_of_sodium_bicarbonate	percent__mg_	pommes_granny_smith	pinches_of_salt	percent__liquid_cream	percent__of_mg__	pinch_of_salt	pinch_of_espelette_pepper	pistachio_flavor	packet_of_speculoos	pancakes	percent_mg	pastry_dark_chocolate_tablet	packet_of_spoon_cookies	pots_of_yaourt_de_sucre	powder_or_pellet_chocolate_hazelnut	percent__mg__or_milk	percent__cocoa	pear_syrup	poached_pears__above_	pear	poached_pear	pot_of_plain_yogurt__keep_the_pot_empty_for_measurement_	pink_coloring	pearl_sugar	pink_or_red_coloring	percent__chocolate	plain_rice_milk	praline	percent__cream	pinches_of_fleur_de_sel	packet_of_dry_yeast	pistachio	packet_of_vanilla_sugar	pineapple	percent__minimum_mg	pastry_dark_chocolate	poudre_d_or	percent__mg	pepper__large_	parsley	pink_shrimp	pine_pinions	poultry_broth_shelves	potatoes__small_	packet_of_strasbourg_sausages_or_knackis_sausages	point_of_cumin	pinch_of_fine_salt	pickles	prawns	potatoes_type_agata_or_monalisa__large_	parmesan	pinch_of_saffron	peas_handles__fresh_or_frozen_	pinches_of_saffron	piece_of_fresh_ginger	plain_flour	powder_cocoa	pot_of_almond_powder_yogurt	pot_of_plain_yogurt_yogurt	percent__	packets_of_sliced_crust_mies	percent__fat	paprika	paprika_teaspoon	pinch_of_pepper	percent___end_and_tasty	potatoes__large_	pots_	pot_of_cornstarch_starch	pot_of_yogurt_yogurt	pots_of_plain_yogurt_yogurt	pot_of_yogurt	pears_conference	pear_cut_into_pieces	packets_of_vanilla_sugar	pears_in_syrup	pear_guyot	pack_of_boudoirs	pastry	puff_pastry_a_bottom	prunes	puff_pastry_paste__or_shortbread_	puff_pastry_purchased__or_made_by_yourself_	pine_nuts_soup_spoon	peaches	prince_of_brittany_cauliflower	pinches_of_pepper	plums_and_a_dozen_mirabelles	pinch_of_cilantro_for_powder_or_ground_coriander	prince_of_brittany_carrots	pot_of_crème_fraîche__true_	pinch_of_cinnamon	pumpkin	pastry_chocolate_tablet	pizza_dough__fine_	pizza_dough	pink_praline_powder	pastry_bag	pinch_of_cinnamon_powder	pommes_type_braeburn	percent__dark_chocolate	peeled_apples_and_cut_into_thin_slices	puff_pastry_pure_butter	pincee_of_sel	packet_of_pancakes_kambly	panga_nets	packet_of_ravioli	peppers	pack_of_new_onions_or_cebettes	purple_artichokes__small_	pinch_of_nutmeg	pinch_of_grated_nutmeg	parsley_boot	piece_of_squash	poultry_broth	percent__organic_cream	pinches_of_nutmeg	pinch_of_black_pepper_from_the_mill	pinch_of_mill_pepper	pinches_of_saffron_pistils	plenty	percent__cocoa_	point_of_salt_or_fine_salt	pinch_of_vanilla_powder	panna_cotta_	parsley_bouquet	poultry_whites	peeled_and_chopped_shallot	powder_or_caster_sugar_sugar	pistachio_paste	percent__from_mg_	persons___	panna_cotta_with_pears_	pheasant	powder_curry	pot_of_garlic_and_herbs_cheese	pot_of_smoked_salmon_or_smoked_trout	puff_pastry_in_rolls	pinch_of_grated_emmental	portions_of_cheese_la_vache_that_laughs	pain	paving_stones_of_fresh_salmon_cobblestones	pinch_of_ginger__optional_	passion_fruit	prepinated_lasagna	potato	poivre_muntok	paving_stones_of_chipped_norway_salmon	percent__works_for_an_even_more_light_entry_	pita_bread_or_lebanese_bread	patties	piece_of_auvergne_blue	piece_of_goat_cheese	pastry_chocolate_shelves	pastry_white_chocolate_tablet	pre_established_pizza_pasta	packet_of_cereals	provence_herbs_or_curry	paris_mushrooms	pain_rassis	pizza_spices_mixture	puff_pastry_to_garnish_or_wind_flight__for_bite_to_the_queen_	pat_of_butter	porto	paris_mushroom	pinch_of_sugar	portions_of_laughing_cow	pinches_of_baking_powder	peeled_garlic_cloves	poultry	peeled_burgundy_snails	percent__lindt	plush_de_persil_flat	poisson_fumet_cube	peppercorn	pepper_grain	pleas_the_athth	preferably_fresh_dill	polar_bread_pancakes	piece_of_fennel	pickles_in_vinegar	powder_pepper	piping_bag	peak_cumin_powder	peppermint_leaves	pot_of_tartare_cheese	pomme__granny_smith_	piece_of_ginger	pink_radishes	potatoes_type_chantecler__gala	pain_blanc	pomelo	pommes_vertes_type_grannysmith	pm_fleur_de_sel_de_gu_érande	pm_huile_d_olive	pm_apple_bouquet	pm_semoulle_such	pm_fresh_butter_from_isigny	pm_dry_fennel_branch	pm_very_ripe_olive_oil	pm_thick_gray_of_mer	paving_stones_of_doe	physalis	pepper_artichokes	peanut_oil	pork_chop	pork_rind	people_	pinch_of_ground_ginger	pinch_of_four_spices	pot_of_olive_oil_yogurt	plate_permil	powdered_nutmeg	pepper__small_	pepper_piquillos_or_piquillos__or_pimientos_de_piquillo_	pine_pinion	piece_of_leeks__optional_	pinch_of_cumin_powder	pinches_of_powdered_garlic	pinch_of_macis_or_nutmeg	pur_ée	piece_of_county_to_grate	pieces_of_bib	pack_of_cannelloni__or_fifteen_fresh_lasagna_dough__herbs_from_the_maquis__failing_a_bouquet_garni_	peeled_tomato	paris_mushrooms__big_	pasta_or_shells__macaroni	packet_of_bacon	pots_of_powdered_sugar_or_caster_sugar	pot_of_yogurt_yogurt__keep_the_pot_	pieces_of_turkey_blanquette	piece_of_macis_or_muscade_fleur	per_person	pinches_of_cumin	pinch_of_clove_powder	pinch_of_ginger	percent__cottage_cheese	pinches_of_ceylon_nutmeg	pinch_of_cashmere_salt_diamonds	pepper_birds__deco_	pink_berries_for_decoration	petite_courgette	pavles_of_rumsteack_angus	pinches_of_red_cane_sugar_or_brown_sugar	pumpkin__small_	peeled_and_seeded_tomatoes	peanuts	pearl_grapefruit	passions_of_passions	point_of_parsley	pinches_ginger_powder	pieces_of_chicken	pink_grapefruit_pearls_at_monin	persil_platal_branches	piece_of_pork_rind	peeled_carrot	pel_ée_onions	pieces_of_duck_confit	pan_fried_seasonal_vegetables	pinch_bicarbonate	piece_of_maroilles_fauquet	pinch_of_cloves__which_i_moud_	pressed_garlic_cloves	pav_é_the_rumneck	pounded_garlic_cloves	pack_of_egg_chinese_noodles	point_of_peppers	patidous	pepper_grains	pinches_of_pepper_grains	pinches_of_coriander_seeds	pot_of_hazelnut_powder_yogurt	pot_of_sugar_yogurt	pinches_of_fleur_de_sel_le_gu_érandais	pack_of_brick_sheets	pineapple_slices	poultry_bouillon_arriak_é	pretty_strands_of_fresh_flat_parsley	poultry_broth_cube	portion_of_trout	pinch_of_saffron_powder	pieces_of_rabbits	poisson	pieces_of_chicken__thighs_and_front_thigh_	pack_of_fine_spaghetti_or_finesse	pieces_of_monkfish	peeled_prawns	pinch_of_turmeric	pinch_of_garam_masala	pineapple_slices_in_boxes	powdered_curry	parmesan_pieces	parmesan_cream_	pinch_of_cumin	pinch_	purple_potatoes	pieces_of_scallops	pinches_of_roasted_cumin	parkes_and_lags	pommes_pink_lady	puff_pastry_preferably_of_herta_brand__thick_puff_pastry_	pink_pepper	piece_of_bonite	powdered_clove	pizza_dough__preferably_house__or_ready_to_unroll	pinches_of_cumin_seeds	plain_yogurt	pepper_bird	pea	primeur_carrot_cut_into_sticks	piece_of_chopped_fresh_ginger	parsnip	parsley_handle	piece_of_sugar	pickle	part_sauce_barbecue	pinch_of_ras_elhanout	packet_of_rice_vermicelli	pack_of_soy_vermicelli	pounded_garlic_clove	packet_of_rice_noodles	pork_chest_slices	packet_of_pistachios	potatoes_with_firm_flesh	pitaya	pineapple_part_victoria	percent__mg_whipping_cream	papaya_balls	parsley_rods	pavlov	peeled_orange	piece_of_chocolate	piece_of_ginger_the_size_of_the_garlic_clove	paris_mushroom_tray	potatoes_charlotte	packets_of_dauphin_é__divide__royans_ravioli	percent__liquid	petit_gervava_yogurt	pears__depending_on_the_size__very_firm	pinch_of_bicarbonate	pinch_of_baking_powder	pinch_of_cayenne_pepper_or_cayenne_pepper_or_cayenne_pepper	pepper_cut_into_pieces	pastillas__ouarka__sheets_of_large_dimensions__phyllo_paste_failing_	pinches_of_tonka_beans	percent__mie__harrys	petals_of_dried_oil	provence_organic_olive_oil	pinch_of_paprika	potatoes_per_person_depending_on_their_size	potatoes_princess_amandine	pinches_of_curry_powder	pinches_of_cumin_powder	pinch_of_esp_chili	parmesan_chip_and_powder	pulses_of_dried_grapes	pinch_of_bicarbonate_or_gluten_free_chemical	pinch_of_poppy_seeds__optional_	pinch_of_anise_seed	pinch_of_nigelle_seed__black_cumin_or_sinouj_	portions_of_laughing_cow_or_fresh_cheese_or_kiri	panna_cotta_have_surimi	pot_of_olive_oil	puff_pastry_discs	pack_of_chinese_noodles	pad_thai_sauce	pepper_puree	pili_pili_according_to_the_taste	pink_onion	paris_mushrooms__large_	poppy_seeds	potatoes__depending_on_the_size_	pinch_of_coarse_salt	piece_of_parmesan	paris_mushroom_in_strips	porcini_mushrooms	pink_berries	percent__matgrasse_mini
1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	N_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	N_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	N_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	40g_of_parmesan_in_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
